date,brand,close_price
2025-07-07,Kering,195.69314575195312
2025-07-14,Kering,194.37330627441406
2025-07-21,Kering,218.465576171875
2025-07-28,Kering,212.9005126953125
2025-08-04,Kering,212.4080352783203
2025-08-11,Kering,208.46815490722656
2025-08-18,Kering,220.43551635742188
2025-08-25,Kering,225.705078125
2025-09-01,Kering,233.78182983398438
2025-09-08,Kering,237.6724395751953
2025-09-15,Kering,263.92181396484375
2025-09-22,Kering,270.8658142089844
2025-09-29,Kering,293.372314453125
2025-10-06,Kering,304.3546447753906
2025-10-13,Kering,304.8963928222656
2025-10-20,Kering,326.6641540527344
2025-10-27,Kering,302.1877136230469
2025-11-03,Kering,295.3914489746094
2025-11-10,Kering,315.7802734375
2025-11-17,Kering,291.7471008300781
2025-11-24,Kering,288.398193359375
2025-12-01,Kering,291.0576171875
2025-12-08,Kering,291.7471008300781
2025-12-15,Kering,298.0016174316406
2025-12-22,Kering,299.0358581542969
2025-12-29,Kering,300.02081298828125
2026-01-05,Kering,312.6283874511719
2026-01-12,Kering,285.4954833984375
2026-01-19,Kering,271.8981018066406
2026-01-26,Kering,261.21795654296875
2026-02-02,Kering,255.1856689453125
2026-02-09,Kering,281.1937561035156
2026-02-16,Kering,274.91424560546875
2026-02-23,Kering,282.7265319824219
2026-03-02,Kering,254.5428924560547
2026-03-09,Kering,245.939453125
2026-03-16,Kering,231.55096435546875
2026-03-23,Kering,245.5438995361328
2026-03-30,Kering,262.3057556152344
2026-04-06,Kering,273.3814392089844
2026-04-13,Kering,250.7850799560547
2026-04-20,Kering,237.38548278808594
2026-04-27,Kering,230.06761169433594
2026-05-04,Kering,243.1705322265625
2026-05-11,Kering,234.2209930419922
2026-05-18,Kering,239.31382751464844
2026-05-25,Kering,252.51565551757812
2026-06-01,Kering,249.4499969482422
2026-06-08,Kering,268.3500061035156
2026-06-15,Kering,271.95001220703125
2026-06-22,Kering,267.04998779296875
2026-06-29,Kering,248.4499969482422
2026-07-06,Kering,248.5
2026-07-13,Kering,252.3000030517578
2026-07-20,Kering,242.3000030517578
2026-07-27,Kering,290.6499938964844
2026-08-03,Kering,286.6499938964844
2026-08-10,Kering,285.1499938964844
2021-08-09,Inditex,25.159570693969727
2021-08-16,Inditex,25.000118255615234
2021-08-23,Inditex,24.303573608398438
2021-08-30,Inditex,24.815492630004883
2021-09-06,Inditex,24.689611434936523
2021-09-13,Inditex,26.61140251159668
2021-09-20,Inditex,26.569446563720703
2021-09-27,Inditex,26.871562957763672
2021-10-04,Inditex,26.28411293029785
2021-10-11,Inditex,26.14144515991211
2021-10-18,Inditex,25.81415557861328
2021-10-25,Inditex,26.5158634185791
2021-11-01,Inditex,27.390106201171875
2021-11-08,Inditex,26.991182327270508
2021-11-15,Inditex,25.862306594848633
2021-11-22,Inditex,24.818307876586914
2021-11-29,Inditex,23.638505935668945
2021-12-06,Inditex,24.105329513549805
2021-12-13,Inditex,23.60455322265625
2021-12-20,Inditex,23.893138885498047
2021-12-27,Inditex,24.215673446655273
2022-01-03,Inditex,23.477235794067383
2022-01-10,Inditex,23.570600509643555
2022-01-17,Inditex,23.850698471069336
2022-01-24,Inditex,22.942508697509766
2022-01-31,Inditex,21.253433227539062
2022-02-07,Inditex,21.85606575012207
2022-02-14,Inditex,21.516557693481445
2022-02-21,Inditex,20.57440948486328
2022-02-28,Inditex,17.281147003173828
2022-03-07,Inditex,18.469436645507812
2022-03-14,Inditex,17.722511291503906
2022-03-21,Inditex,17.65460777282715
2022-03-28,Inditex,17.068952560424805
2022-04-04,Inditex,17.11138916015625
2022-04-11,Inditex,17.43392562866211
2022-04-18,Inditex,17.247196197509766
2022-04-25,Inditex,17.46021842956543
2022-05-02,Inditex,17.590518951416016
2022-05-09,Inditex,17.842430114746094
2022-05-16,Inditex,17.738189697265625
2022-05-23,Inditex,19.362600326538086
2022-05-30,Inditex,19.171491622924805
2022-06-06,Inditex,19.805618286132812
2022-06-13,Inditex,18.88483238220215
2022-06-20,Inditex,19.049877166748047
2022-06-27,Inditex,19.084625244140625
2022-07-04,Inditex,20.266014099121094
2022-07-11,Inditex,21.047815322875977
2022-07-18,Inditex,21.334474563598633
2022-07-25,Inditex,20.5787353515625
2022-08-01,Inditex,20.926198959350586
2022-08-08,Inditex,22.038097381591797
2022-08-15,Inditex,21.525583267211914
2022-08-22,Inditex,19.345224380493164
2022-08-29,Inditex,18.850088119506836
2022-09-05,Inditex,18.650293350219727
2022-09-12,Inditex,19.501588821411133
2022-09-19,Inditex,18.276765823364258
2022-09-26,Inditex,18.485246658325195
2022-10-03,Inditex,18.71109962463379
2022-10-10,Inditex,18.997758865356445
2022-10-17,Inditex,19.362600326538086
2022-10-24,Inditex,20.38762664794922
2022-10-31,Inditex,20.870620727539062
2022-11-07,Inditex,21.446664810180664
2022-11-14,Inditex,21.375770568847656
2022-11-21,Inditex,22.12019920349121
2022-11-28,Inditex,22.41265296936035
2022-12-05,Inditex,21.694808959960938
2022-12-12,Inditex,21.55301284790039
2022-12-19,Inditex,22.102474212646484
2022-12-26,Inditex,22.022716522216797
2023-01-02,Inditex,23.75971794128418
2023-01-09,Inditex,24.362350463867188
2023-01-16,Inditex,24.078760147094727
2023-01-23,Inditex,25.16881561279297
2023-01-30,Inditex,25.82462501525879
2023-02-06,Inditex,24.548458099365234
2023-02-13,Inditex,25.523303985595703
2023-02-20,Inditex,25.018157958984375
2023-02-27,Inditex,26.01959228515625
2023-03-06,Inditex,25.939834594726562
2023-03-13,Inditex,25.372648239135742
2023-03-20,Inditex,25.842344284057617
2023-03-27,Inditex,27.384380340576172
2023-04-03,Inditex,26.985580444335938
2023-04-10,Inditex,27.552762985229492
2023-04-17,Inditex,27.845218658447266
2023-04-24,Inditex,28.150663375854492
2023-05-01,Inditex,28.611408233642578
2023-05-08,Inditex,28.44879150390625
2023-05-15,Inditex,28.358448028564453
2023-05-22,Inditex,28.12355613708496
2023-05-29,Inditex,29.045053482055664
2023-06-05,Inditex,30.038818359375
2023-06-12,Inditex,31.068721771240234
2023-06-19,Inditex,30.62604331970215
2023-06-26,Inditex,32.035377502441406
2023-07-03,Inditex,30.78866195678711
2023-07-10,Inditex,31.65594482421875
2023-07-17,Inditex,31.439123153686523
2023-07-24,Inditex,31.35781478881836
2023-07-31,Inditex,30.39115333557129
2023-08-07,Inditex,30.083986282348633
2023-08-14,Inditex,30.707351684570312
2023-08-21,Inditex,30.906099319458008
2023-08-28,Inditex,31.619808197021484
2023-09-04,Inditex,31.881799697875977
2023-09-11,Inditex,32.694881439208984
2023-09-18,Inditex,31.899869918823242
2023-09-25,Inditex,31.881799697875977
2023-10-02,Inditex,31.79145622253418
2023-10-09,Inditex,30.83382797241211
2023-10-16,Inditex,30.210466384887695
2023-10-23,Inditex,29.496763229370117
2023-10-30,Inditex,30.85152244567871
2023-11-06,Inditex,31.532411575317383
2023-11-13,Inditex,32.811370849609375
2023-11-20,Inditex,34.28356170654297
2023-11-27,Inditex,35.24968719482422
2023-12-04,Inditex,34.854034423828125
2023-12-11,Inditex,35.34169387817383
2023-12-18,Inditex,35.930572509765625
2023-12-25,Inditex,36.280216217041016
2024-01-01,Inditex,34.614803314208984
2024-01-08,Inditex,35.92136764526367
2024-01-15,Inditex,35.76494216918945
2024-01-22,Inditex,35.76494216918945
2024-01-29,Inditex,36.464237213134766
2024-02-05,Inditex,35.93977737426758
2024-02-12,Inditex,36.43663024902344
2024-02-19,Inditex,37.7339973449707
2024-02-26,Inditex,37.816810607910156
2024-03-04,Inditex,37.42115783691406
2024-03-11,Inditex,41.478878021240234
2024-03-18,Inditex,42.537010192871094
2024-03-25,Inditex,42.94186019897461
2024-04-01,Inditex,41.58929443359375
2024-04-08,Inditex,40.17230987548828
2024-04-15,Inditex,40.24591827392578
2024-04-22,Inditex,41.71810531616211
2024-04-29,Inditex,40.080081939697266
2024-05-06,Inditex,40.13624572753906
2024-05-13,Inditex,40.38896942138672
2024-05-20,Inditex,41.46538543701172
2024-05-27,Inditex,40.77273178100586
2024-06-03,Inditex,42.74772262573242
2024-06-10,Inditex,43.0191650390625
2024-06-17,Inditex,43.833499908447266
2024-06-24,Inditex,43.39356994628906
2024-07-01,Inditex,42.51371765136719
2024-07-08,Inditex,44.264068603515625
2024-07-15,Inditex,42.33587646484375
2024-07-22,Inditex,42.083152770996094
2024-07-29,Inditex,40.97865676879883
2024-08-05,Inditex,41.3905029296875
2024-08-12,Inditex,43.608856201171875
2024-08-19,Inditex,46.239051818847656
2024-08-26,Inditex,45.84592819213867
2024-09-02,Inditex,43.61820983886719
2024-09-09,Inditex,47.156349182128906
2024-09-16,Inditex,48.69140625
2024-09-23,Inditex,49.908226013183594
2024-09-30,Inditex,48.54164505004883
2024-10-07,Inditex,49.81462478637695
2024-10-14,Inditex,50.26390838623047
2024-10-21,Inditex,51.068885803222656
2024-10-28,Inditex,50.02650451660156
2024-11-04,Inditex,49.38075256347656
2024-11-11,Inditex,48.45011520385742
2024-11-18,Inditex,50.29239273071289
2024-11-25,Inditex,49.55168151855469
2024-12-02,Inditex,53.008338928222656
2024-12-09,Inditex,47.671417236328125
2024-12-16,Inditex,47.53847122192383
2024-12-23,Inditex,47.3200569152832
2024-12-30,Inditex,47.462501525878906
2025-01-06,Inditex,47.614437103271484
2025-01-13,Inditex,46.89271926879883
2025-01-20,Inditex,46.44639587402344
2025-01-27,Inditex,50.06448745727539
2025-02-03,Inditex,50.00750732421875
2025-02-10,Inditex,51.60288619995117
2025-02-17,Inditex,49.798587799072266
2025-02-24,Inditex,49.38075256347656
2025-03-03,Inditex,47.880332946777344
2025-03-10,Inditex,42.59090042114258
2025-03-17,Inditex,44.37620162963867
2025-03-24,Inditex,43.90138626098633
2025-03-31,Inditex,42.391475677490234
2025-04-07,Inditex,43.10369873046875
2025-04-14,Inditex,44.51865005493164
2025-04-21,Inditex,46.24697494506836
2025-04-28,Inditex,46.29779815673828
2025-05-05,Inditex,44.915916442871094
2025-05-12,Inditex,47.38010787963867
2025-05-19,Inditex,45.48606491088867
2025-05-26,Inditex,46.114192962646484
2025-06-02,Inditex,46.51039505004883
2025-06-09,Inditex,44.18149185180664
2025-06-16,Inditex,42.731971740722656
2025-06-23,Inditex,42.58701705932617
2025-06-30,Inditex,42.065185546875
2025-07-07,Inditex,41.94922637939453
2025-07-14,Inditex,40.654319763183594
2025-07-21,Inditex,41.92989730834961
2025-07-28,Inditex,39.745948791503906
2025-08-04,Inditex,41.35009002685547
2025-08-11,Inditex,42.01687240600586
2025-08-18,Inditex,42.52903366088867
2025-08-25,Inditex,40.77994155883789
2025-09-01,Inditex,40.654319763183594
2025-09-08,Inditex,44.64533996582031
2025-09-15,Inditex,44.36509704589844
2025-09-22,Inditex,43.78529357910156
2025-09-29,Inditex,46.72298812866211
2025-10-06,Inditex,45.38943099975586
2025-10-13,Inditex,46.64568328857422
2025-10-20,Inditex,48.027565002441406
2025-10-27,Inditex,47.09181594848633
2025-11-03,Inditex,46.73788833618164
2025-11-10,Inditex,47.90781021118164
2025-11-17,Inditex,45.7547607421875
2025-11-24,Inditex,47.435909271240234
2025-12-01,Inditex,53.934383392333984
2025-12-08,Inditex,54.81919479370117
2025-12-15,Inditex,54.70122146606445
2025-12-22,Inditex,55.1338005065918
2025-12-29,Inditex,55.38941192626953
2026-01-05,Inditex,55.50738525390625
2026-01-12,Inditex,54.917510986328125
2026-01-19,Inditex,54.072021484375
2026-01-26,Inditex,54.072021484375
2026-02-02,Inditex,56.1759147644043
2026-02-09,Inditex,56.097267150878906
2026-02-16,Inditex,56.68714141845703
2026-02-23,Inditex,55.86131286621094
2026-03-02,Inditex,51.00466537475586
2026-03-09,Inditex,50.74905014038086
2026-03-16,Inditex,49.70693588256836
2026-03-23,Inditex,48.664817810058594
2026-03-30,Inditex,49.9428825378418
2026-04-06,Inditex,53.08889389038086
2026-04-13,Inditex,54.09168243408203
2026-04-20,Inditex,51.67319107055664
2026-04-27,Inditex,50.58000183105469
2026-05-04,Inditex,51.31999969482422
2026-05-11,Inditex,49.47999954223633
2026-05-18,Inditex,50.779998779296875
2026-05-25,Inditex,53.29999923706055
2026-06-01,Inditex,55.0
2026-06-08,Inditex,55.939998626708984
2026-06-15,Inditex,55.7400016784668
2026-06-22,Inditex,56.0
2026-06-29,Inditex,57.20000076293945
2026-07-06,Inditex,54.959999084472656
2026-07-13,Inditex,53.7400016784668
2026-07-20,Inditex,54.459999084472656
2026-07-27,Inditex,57.47999954223633
2026-08-03,Inditex,58.65999984741211
2026-08-10,Inditex,59.08000183105469
2021-08-09,H&M,141.2705535888672
2021-08-16,H&M,137.1459503173828
2021-08-23,H&M,135.765869140625
2021-08-30,H&M,137.7418975830078
2021-09-06,H&M,135.0131072998047
2021-09-13,H&M,136.18931579589844
2021-09-20,H&M,139.26315307617188
2021-09-27,H&M,141.66259765625
2021-10-04,H&M,131.24923706054688
2021-10-11,H&M,132.15882873535156
2021-10-18,H&M,130.95126342773438
2021-10-25,H&M,131.36473083496094
2021-11-01,H&M,140.4856719970703
2021-11-08,H&M,136.2596893310547
2021-11-15,H&M,131.69105529785156
2021-11-22,H&M,130.01043701171875
2021-11-29,H&M,130.71206665039062
2021-12-06,H&M,135.01962280273438
2021-12-13,H&M,137.2223663330078
2021-12-20,H&M,145.3153839111328
2021-12-27,H&M,145.2827606201172
2022-01-03,H&M,143.39002990722656
2022-01-10,H&M,143.56951904296875
2022-01-17,H&M,140.8446502685547
2022-01-24,H&M,153.11471557617188
2022-01-31,H&M,139.29458618164062
2022-02-07,H&M,149.9656219482422
2022-02-14,H&M,141.87258911132812
2022-02-21,H&M,135.41122436523438
2022-02-28,H&M,114.0038833618164
2022-03-07,H&M,118.29515075683594
2022-03-14,H&M,115.78239440917969
2022-03-21,H&M,114.9339370727539
2022-03-28,H&M,106.5309066772461
2022-04-04,H&M,107.68937683105469
2022-04-11,H&M,105.24188995361328
2022-04-18,H&M,103.77339172363281
2022-04-25,H&M,102.12541961669922
2022-05-02,H&M,102.20838928222656
2022-05-09,H&M,108.34191131591797
2022-05-16,H&M,105.1578369140625
2022-05-23,H&M,111.0232162475586
2022-05-30,H&M,113.78833770751953
2022-06-06,H&M,113.87210083007812
2022-06-13,H&M,104.40372467041016
2022-06-20,H&M,101.78944396972656
2022-06-27,H&M,104.03504180908203
2022-07-04,H&M,110.10150909423828
2022-07-11,H&M,109.21331787109375
2022-07-18,H&M,112.66552734375
2022-07-25,H&M,108.3586654663086
2022-08-01,H&M,108.2413558959961
2022-08-08,H&M,111.60975646972656
2022-08-15,H&M,106.8169174194336
2022-08-22,H&M,93.15895080566406
2022-08-29,H&M,94.566650390625
2022-09-05,H&M,93.94660186767578
2022-09-12,H&M,91.01390838623047
2022-09-19,H&M,87.24329376220703
2022-09-26,H&M,86.6902847290039
2022-10-03,H&M,87.4276351928711
2022-10-10,H&M,94.13092803955078
2022-10-17,H&M,92.9243392944336
2022-10-24,H&M,92.77351379394531
2022-10-31,H&M,97.21444702148438
2022-11-07,H&M,106.68195343017578
2022-11-14,H&M,101.40904235839844
2022-11-21,H&M,102.78759002685547
2022-11-28,H&M,103.9937973022461
2022-12-05,H&M,101.32288360595703
2022-12-12,H&M,96.01548767089844
2022-12-19,H&M,96.92877960205078
2022-12-26,H&M,96.70475006103516
2023-01-02,H&M,109.66305541992188
2023-01-09,H&M,111.8859634399414
2023-01-16,H&M,108.38792419433594
2023-01-23,H&M,108.38792419433594
2023-01-30,H&M,118.468505859375
2023-02-06,H&M,111.593017578125
2023-02-13,H&M,112.4373779296875
2023-02-20,H&M,108.11219787597656
2023-02-27,H&M,114.76366424560547
2023-03-06,H&M,113.97100067138672
2023-03-13,H&M,105.73422241210938
2023-03-20,H&M,104.42459869384766
2023-03-27,H&M,127.360107421875
2023-04-03,H&M,130.09996032714844
2023-04-10,H&M,133.35678100585938
2023-04-17,H&M,133.80479431152344
2023-04-24,H&M,129.13497924804688
2023-05-01,H&M,127.51963806152344
2023-05-08,H&M,126.00407409667969
2023-05-15,H&M,127.00858306884766
2023-05-22,H&M,122.09178161621094
2023-05-29,H&M,125.42251586914062
2023-06-05,H&M,126.19792938232422
2023-06-12,H&M,135.150390625
2023-06-19,H&M,136.91268920898438
2023-06-26,H&M,163.17086791992188
2023-07-03,H&M,157.86636352539062
2023-07-10,H&M,158.25405883789062
2023-07-17,H&M,155.87496948242188
2023-07-24,H&M,155.87496948242188
2023-07-31,H&M,145.8651580810547
2023-08-07,H&M,147.3102264404297
2023-08-14,H&M,145.2659454345703
2023-08-21,H&M,140.8954620361328
2023-08-28,H&M,148.06800842285156
2023-09-04,H&M,146.92251586914062
2023-09-11,H&M,140.49014282226562
2023-09-18,H&M,138.81594848632812
2023-09-25,H&M,136.9832000732422
2023-10-02,H&M,133.72293090820312
2023-10-09,H&M,133.6524200439453
2023-10-16,H&M,132.41883850097656
2023-10-23,H&M,127.88972473144531
2023-10-30,H&M,141.07171630859375
2023-11-06,H&M,139.50726318359375
2023-11-13,H&M,150.9080810546875
2023-11-20,H&M,156.08700561523438
2023-11-27,H&M,154.64842224121094
2023-12-04,H&M,155.13394165039062
2023-12-11,H&M,159.64752197265625
2023-12-18,H&M,158.65850830078125
2023-12-25,H&M,158.80233764648438
2024-01-01,H&M,148.80413818359375
2024-01-08,H&M,151.89710998535156
2024-01-15,H&M,142.95989990234375
2024-01-22,H&M,149.95501708984375
2024-01-29,H&M,128.80772399902344
2024-02-05,H&M,126.29021453857422
2024-02-12,H&M,128.01654052734375
2024-02-19,H&M,126.95555877685547
2024-02-26,H&M,126.84768676757812
2024-03-04,H&M,126.32618713378906
2024-03-11,H&M,131.18141174316406
2024-03-18,H&M,136.7919158935547
2024-03-25,H&M,156.96815490722656
2024-04-01,H&M,148.9390106201172
2024-04-08,H&M,147.77017211914062
2024-04-15,H&M,153.83921813964844
2024-04-22,H&M,161.79641723632812
2024-04-29,H&M,154.2438201904297
2024-05-06,H&M,156.30589294433594
2024-05-13,H&M,166.15806579589844
2024-05-20,H&M,171.6111297607422
2024-05-27,H&M,170.0989532470703
2024-06-03,H&M,171.5653076171875
2024-06-10,H&M,172.848388671875
2024-06-17,H&M,177.98068237304688
2024-06-24,H&M,153.64810180664062
2024-07-01,H&M,155.89349365234375
2024-07-08,H&M,159.7427215576172
2024-07-15,H&M,154.8395233154297
2024-07-22,H&M,152.090087890625
2024-07-29,H&M,147.0494384765625
2024-08-05,H&M,144.9415283203125
2024-08-12,H&M,147.5993194580078
2024-08-19,H&M,152.2733917236328
2024-08-26,H&M,148.92822265625
2024-09-02,H&M,144.66659545898438
2024-09-09,H&M,151.5860137939453
2024-09-16,H&M,164.6916961669922
2024-09-23,H&M,157.0849151611328
2024-09-30,H&M,155.80184936523438
2024-10-07,H&M,157.4056854248047
2024-10-14,H&M,161.02577209472656
2024-10-21,H&M,157.95559692382812
2024-10-28,H&M,146.1787872314453
2024-11-04,H&M,148.54135131835938
2024-11-11,H&M,145.64161682128906
2024-11-18,H&M,145.36099243164062
2024-11-25,H&M,141.47909545898438
2024-12-02,H&M,152.37648010253906
2024-12-09,H&M,146.29640197753906
2024-12-16,H&M,141.1516876220703
2024-12-23,H&M,139.42120361328125
2024-12-30,H&M,137.26979064941406
2025-01-06,H&M,135.2119140625
2025-01-13,H&M,141.19847106933594
2025-01-20,H&M,140.7775421142578
2025-01-27,H&M,138.62612915039062
2025-02-03,H&M,141.05816650390625
2025-02-10,H&M,141.52586364746094
2025-02-17,H&M,132.3121795654297
2025-02-24,H&M,134.83775329589844
2025-03-03,H&M,135.3522186279297
2025-03-10,H&M,125.3902359008789
2025-03-17,H&M,126.51271057128906
2025-03-24,H&M,124.26774597167969
2025-03-31,H&M,119.87136840820312
2025-04-07,H&M,122.67756652832031
2025-04-14,H&M,130.02044677734375
2025-04-21,H&M,132.26541137695312
2025-04-28,H&M,131.6106414794922
2025-05-05,H&M,133.2359161376953
2025-05-12,H&M,139.9025115966797
2025-05-19,H&M,133.18795776367188
2025-05-26,H&M,131.70115661621094
2025-06-02,H&M,131.7970733642578
2025-06-09,H&M,125.75399017333984
2025-06-16,H&M,123.30796813964844
2025-06-23,H&M,127.72037506103516
2025-06-30,H&M,132.46853637695312
2025-07-07,H&M,129.9745635986328
2025-07-14,H&M,133.42776489257812
2025-07-21,H&M,138.3677520751953
2025-07-28,H&M,123.11612701416016
2025-08-04,H&M,133.0440673828125
2025-08-11,H&M,137.31259155273438
2025-08-18,H&M,139.2310333251953
2025-08-25,H&M,133.18795776367188
2025-09-01,H&M,139.61474609375
2025-09-08,H&M,140.19027709960938
2025-09-15,H&M,146.137451171875
2025-09-22,H&M,165.94537353515625
2025-09-29,H&M,171.36497497558594
2025-10-06,H&M,161.43702697753906
2025-10-13,H&M,169.2546844482422
2025-10-20,H&M,172.75584411621094
2025-10-27,H&M,172.94769287109375
2025-11-03,H&M,169.0911865234375
2025-11-10,H&M,177.995849609375
2025-11-17,H&M,168.6997528076172
2025-11-24,H&M,167.6233673095703
2025-12-01,H&M,172.8096160888672
2025-12-08,H&M,176.62591552734375
2025-12-15,H&M,179.9529266357422
2025-12-22,H&M,180.14865112304688
2025-12-29,H&M,181.12718200683594
2026-01-05,H&M,175.25596618652344
2026-01-12,H&M,173.73922729492188
2026-01-19,H&M,172.17356872558594
2026-01-26,H&M,174.52206420898438
2026-02-02,H&M,183.8181610107422
2026-02-09,H&M,181.56752014160156
2026-02-16,H&M,179.02333068847656
2026-02-23,H&M,188.56405639648438
2026-03-02,H&M,174.57098388671875
2026-03-09,H&M,176.62591552734375
2026-03-16,H&M,165.22596740722656
2026-03-23,H&M,166.64483642578125
2026-03-30,H&M,170.41220092773438
2026-04-06,H&M,171.34181213378906
2026-04-13,H&M,174.66883850097656
2026-04-20,H&M,167.7701416015625
2026-04-27,H&M,161.0671844482422
2026-05-04,H&M,167.14999389648438
2026-05-11,H&M,160.5500030517578
2026-05-18,H&M,163.6999969482422
2026-05-25,H&M,164.14999389648438
2026-06-01,H&M,166.3000030517578
2026-06-08,H&M,171.25
2026-06-15,H&M,170.14999389648438
2026-06-22,H&M,166.0500030517578
2026-06-29,H&M,166.6999969482422
2026-07-06,H&M,166.0
2026-07-13,H&M,164.5500030517578
2026-07-20,H&M,164.10000610351562
2026-07-27,H&M,173.89999389648438
2026-08-03,H&M,178.89999389648438
2026-08-10,H&M,178.5500030517578
2021-08-09,Adidas,302.6778259277344
2021-08-16,Adidas,286.2784118652344
2021-08-23,Adidas,288.4112854003906
2021-08-30,Adidas,283.48199462890625
2021-09-06,Adidas,283.48199462890625
2021-09-13,Adidas,267.6513977050781
2021-09-20,Adidas,267.3196105957031
2021-09-27,Adidas,256.1813049316406
2021-10-04,Adidas,248.64512634277344
2021-10-11,Adidas,260.115234375
2021-10-18,Adidas,262.81689453125
2021-10-25,Adidas,268.55194091796875
2021-11-01,Adidas,282.8658447265625
2021-11-08,Adidas,265.9925231933594
2021-11-15,Adidas,267.6513977050781
2021-11-22,Adidas,240.16107177734375
2021-11-29,Adidas,236.41671752929688
2021-12-06,Adidas,241.53561401367188
2021-12-13,Adidas,239.54489135742188
2021-12-20,Adidas,238.7865447998047
2021-12-27,Adidas,240.01889038085938
2022-01-03,Adidas,234.56822204589844
2022-01-10,Adidas,239.21311950683594
2022-01-17,Adidas,237.55422973632812
2022-01-24,Adidas,223.85646057128906
2022-01-31,Adidas,227.60086059570312
2022-02-07,Adidas,223.90386962890625
2022-02-14,Adidas,217.45787048339844
2022-02-21,Adidas,202.7173614501953
2022-02-28,Adidas,177.26512145996094
2022-03-07,Adidas,193.38014221191406
2022-03-14,Adidas,205.32420349121094
2022-03-21,Adidas,201.39022827148438
2022-03-28,Adidas,199.16259765625
2022-04-04,Adidas,196.79273986816406
2022-04-11,Adidas,190.5363006591797
2022-04-18,Adidas,189.1333770751953
2022-04-25,Adidas,183.6352996826172
2022-05-02,Adidas,171.91876220703125
2022-05-09,Adidas,174.7344970703125
2022-05-16,Adidas,166.85523986816406
2022-05-23,Adidas,173.7689208984375
2022-05-30,Adidas,180.70188903808594
2022-06-06,Adidas,169.6554718017578
2022-06-13,Adidas,160.28916931152344
2022-06-20,Adidas,164.49916076660156
2022-06-27,Adidas,161.8727569580078
2022-07-04,Adidas,162.66453552246094
2022-07-11,Adidas,155.4225616455078
2022-07-18,Adidas,170.54380798339844
2022-07-25,Adidas,162.02725219726562
2022-08-01,Adidas,165.6578826904297
2022-08-08,Adidas,167.24147033691406
2022-08-15,Adidas,159.90293884277344
2022-08-22,Adidas,146.32664489746094
2022-08-29,Adidas,143.17877197265625
2022-09-05,Adidas,140.35923767089844
2022-09-12,Adidas,130.49082946777344
2022-09-19,Adidas,126.45464324951172
2022-09-26,Adidas,114.79022216796875
2022-10-03,Adidas,111.58442687988281
2022-10-10,Adidas,110.1939697265625
2022-10-17,Adidas,100.28694915771484
2022-10-24,Adidas,95.93209838867188
2022-10-31,Adidas,110.1167221069336
2022-11-07,Adidas,130.97361755371094
2022-11-14,Adidas,124.75518798828125
2022-11-21,Adidas,119.71475982666016
2022-11-28,Adidas,119.9851303100586
2022-12-05,Adidas,114.80953216552734
2022-12-12,Adidas,116.933837890625
2022-12-19,Adidas,121.53008270263672
2022-12-26,Adidas,123.07503509521484
2023-01-02,Adidas,135.84022521972656
2023-01-09,Adidas,141.47933959960938
2023-01-16,Adidas,141.40208435058594
2023-01-23,Adidas,143.19808959960938
2023-01-30,Adidas,155.5191192626953
2023-02-06,Adidas,134.46908569335938
2023-02-13,Adidas,138.58253479003906
2023-02-20,Adidas,131.7074737548828
2023-02-27,Adidas,140.9772186279297
2023-03-06,Adidas,144.47267150878906
2023-03-13,Adidas,136.18785095214844
2023-03-20,Adidas,136.2650909423828
2023-03-27,Adidas,157.179931640625
2023-04-03,Adidas,158.16485595703125
2023-04-10,Adidas,159.90293884277344
2023-04-17,Adidas,157.8751678466797
2023-04-24,Adidas,153.954833984375
2023-05-01,Adidas,164.4798583984375
2023-05-08,Adidas,159.83848571777344
2023-05-15,Adidas,154.19508361816406
2023-05-22,Adidas,150.7237091064453
2023-05-29,Adidas,154.67991638183594
2023-06-05,Adidas,155.1453399658203
2023-06-12,Adidas,169.51568603515625
2023-06-19,Adidas,171.51319885253906
2023-06-26,Adidas,172.3858642578125
2023-07-03,Adidas,161.56448364257812
2023-07-10,Adidas,168.00302124023438
2023-07-17,Adidas,167.4600067138672
2023-07-24,Adidas,179.52256774902344
2023-07-31,Adidas,175.76026916503906
2023-08-07,Adidas,172.541015625
2023-08-14,Adidas,178.029296875
2023-08-21,Adidas,171.08653259277344
2023-08-28,Adidas,178.8632049560547
2023-09-04,Adidas,170.6405029296875
2023-09-11,Adidas,168.7981414794922
2023-09-18,Adidas,158.83004760742188
2023-09-25,Adidas,161.56448364257812
2023-10-02,Adidas,154.40841674804688
2023-10-09,Adidas,162.495361328125
2023-10-16,Adidas,164.84193420410156
2023-10-23,Adidas,161.2541961669922
2023-10-30,Adidas,165.30735778808594
2023-11-06,Adidas,165.71461486816406
2023-11-13,Adidas,174.18943786621094
2023-11-20,Adidas,178.8437957763672
2023-11-27,Adidas,188.34645080566406
2023-12-04,Adidas,187.49314880371094
2023-12-11,Adidas,186.67864990234375
2023-12-18,Adidas,178.55288696289062
2023-12-25,Adidas,178.57229614257812
2024-01-01,Adidas,168.21633911132812
2024-01-08,Adidas,172.1531524658203
2024-01-15,Adidas,159.68333435058594
2024-01-22,Adidas,172.4634552001953
2024-01-29,Adidas,169.70960998535156
2024-02-05,Adidas,166.52914428710938
2024-02-12,Adidas,170.89260864257812
2024-02-19,Adidas,183.0521240234375
2024-02-26,Adidas,181.3261260986328
2024-03-04,Adidas,183.4011993408203
2024-03-11,Adidas,198.77996826171875
